transitions,roles,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,build_time
122,19,13.73276973,13.88181734,13.61460757,13.48906112,13.495085,13.76233268,13.23706174,13.65308785,13.65615869,13.78102922,13.63030109
123,12,9.560328722,9.58226037,9.462479353,10.73722649,10.22186708,9.993414164,9.94490695,9.575060606,9.740236282,9.558208704,9.837598872
124,12,9.296139717,9.378946543,9.126157284,9.479325294,9.13380146,9.330653429,9.418294191,9.010864735,9.257059813,9.413126707,9.284436917
124,14,10.27849507,10.27388859,10.44426489,10.30880618,10.35660338,10.42532873,10.23018336,10.25466585,10.26233149,11.02602673,10.38605943
124,16,11.27258325,11.36075139,11.32868695,11.33766723,11.28899193,11.37089944,11.48878527,11.72369003,11.36288571,11.3416853,11.38766265
125,12,17.84787297,17.77322698,17.81714106,17.8011055,17.60517883,17.80349112,18.00878263,17.85965228,17.45019698,17.73052716,17.76971755
125,13,11.50742459,11.1578598,11.54372549,11.46220613,10.75168419,10.89059305,11.02087307,10.73604727,10.82229948,10.80286455,11.06955776
125,13,9.493711948,9.333308458,9.46694231,9.641828299,9.639127016,9.877854586,9.656430244,9.493600607,9.670629263,9.526031733,9.579946446
126,12,11.53034806,11.17589569,11.37415838,11.22224712,11.26745772,11.26210284,11.32698464,11.34205413,11.24703336,11.19363666,11.29419186
128,10,10.6862967,10.60096478,10.60319448,10.47255588,10.51566172,10.62546921,10.37131381,12.50910187,10.86755323,10.25066757,10.75027792
128,13,10.49430156,10.27168679,10.31957459,10.29453516,10.48391271,10.30359435,10.14820242,10.45108914,10.33190012,10.46090984,10.35597067
129,12,9.116216421,9.010071039,9.278052092,8.939420223,9.01910615,9.449973106,9.06318593,9.084471703,8.802826166,8.782042503,9.054536533
130,12,11.59501076,11.75445056,11.70524335,12.15218258,11.6839149,11.77988434,11.66991472,11.80770063,12.14413643,11.55574107,11.78481793
130,14,10.46508956,10.29875398,10.49543595,10.28262973,10.42705154,10.34315872,10.37825108,10.36035156,10.33037901,10.46807551,10.38491766
130,15,11.41699553,11.73752117,11.34178495,11.23855519,11.39448619,11.58060145,11.25430322,11.5039289,11.63259912,11.57587695,11.46766527
132,12,12.38841105,12.61536527,12.28811622,12.20236564,12.11078262,12.13649344,12.26686502,12.18528247,12.00852728,11.99861193,12.22008209
132,12,9.041018724,8.127257109,8.473192692,8.395470619,8.493405819,8.305853128,8.207934856,8.151609898,8.521611929,8.487481356,8.420483613
132,13,8.63882947,8.403495073,8.749313354,8.459481239,8.569872379,8.508362532,8.782044649,8.368128061,8.505091667,8.732312679,8.57169311
134,11,12.1245985,11.66206503,10.1741488,9.849305153,9.938390732,9.847959518,9.798151493,10.09791207,10.84394407,10.42486954,10.47613449
134,13,10.80292821,10.74666262,10.46258688,10.60324669,10.69201708,10.75888801,10.68270779,10.80580926,11.05840421,10.6071887,10.72204394
134,13,9.386815071,9.555337906,9.460021973,9.327788115,9.623077393,9.788191557,9.538862705,9.729625702,9.390625954,9.524063587,9.532440996
135,10,8.981047869,9.198445559,9.323750496,9.08104825,9.169310331,9.58655858,9.270356178,9.307796955,9.092540979,9.208990574,9.221984577
135,16,13.2660923,13.34426475,13.15045595,12.98012233,13.45157814,13.48906994,13.39764905,13.03503895,13.05790448,13.10479283,13.22769687
137,14,11.66065383,11.67760062,11.70602083,11.45136738,11.62554455,11.8261044,11.5173533,11.60870743,11.69527817,11.66171455,11.64303451
138,12,9.95980978,10.17532492,10.14804435,10.13226271,10.17569041,10.4753983,10.4038589,10.84482002,11.27561665,10.2243197,10.38151457
138,14,9.170590401,9.274051905,9.48728013,9.32414937,9.300108194,9.436010122,9.611835003,9.325086832,9.264360666,9.46938324,9.366285586
139,18,15.00873399,14.16452813,14.50038433,14.18826246,14.45238733,14.62080908,14.87981272,14.37389088,14.13092375,14.42003441,14.47397671
140,17,14.46047473,14.17699647,14.3161757,14.4669292,14.30968237,14.31290126,14.08436918,14.14328289,14.21243834,14.13884139,14.26220915
141,12,12.29343581,12.53801084,12.31459522,12.17609787,12.25692773,12.28789163,12.53398061,12.35449529,12.43508458,12.38385391,12.35743735
141,13,10.64408326,11.05730295,11.05388284,10.87357402,10.9093082,10.83103919,11.04981565,11.06662416,11.14334536,11.12700129,10.97559769
142,15,13.72909331,13.82618356,13.61580133,13.44271183,14.59398866,14.50065613,13.6158421,13.7968483,13.60584211,13.75019121,13.84771585
143,13,9.957556248,10.17941213,9.946071148,10.1731019,10.20019293,10.12227297,9.985105753,9.949277639,10.09229994,10.00757337,10.0612864
144,12,9.575797319,9.279249191,9.356086969,9.414110899,9.556770086,9.679095984,10.16864848,10.10846734,9.361974716,9.471463203,9.597166419
144,12,10.34253788,10.43838358,10.27428889,10.27318716,10.32633567,10.32789779,10.38557792,10.35051727,10.22871637,10.36513019,10.33125727
144,14,12.00309682,11.72160125,11.70744181,11.83524871,11.68179703,11.60682201,11.73868966,11.75408101,11.52221251,11.86418009,11.74351709
145,14,9.707496405,9.701000214,9.551713467,9.742947102,9.458309412,9.7876513,9.502890587,9.537047148,9.78981781,9.723380327,9.650225377
146,15,11.39903522,11.35921764,11.38664865,11.31704211,11.15263605,11.3391645,11.19110942,10.92062449,11.28815866,11.85883856,11.32124753
146,15,23.5777123,22.84498811,24.32724786,21.17632127,17.2385509,17.96101141,20.55173397,20.53180337,20.20756483,21.22853136,20.96454654
147,14,12.45391846,12.14634609,12.23426008,12.33054638,12.18164587,12.12762308,12.21130705,12.11509609,12.25016022,12.30020332,12.23511066
147,14,10.4809103,10.18193698,10.12239718,10.15484548,10.1942997,10.18262029,10.29489923,10.28954697,10.12285829,10.07308364,10.2097398
147,15,11.80514288,11.81833768,11.8324964,11.75300407,11.87975812,11.91115689,11.80405688,11.97146368,12.10605907,12.16794252,11.90494182
148,13,10.23591805,9.998193026,10.23492789,10.25272012,10.0610981,9.980348349,10.51018023,11.1700182,11.06065845,10.10870123,10.36127636
148,18,14.02992439,13.52688289,13.77085352,13.63367152,13.50184321,13.70062017,13.93994522,13.71933079,13.49636674,13.85881567,13.71782541
150,12,8.629945517,8.544015169,8.510411024,8.536348581,8.59834981,8.739015579,8.745357752,8.613142014,8.55898881,8.580366373,8.605594063
150,15,15.15080738,15.2603097,17.97974634,16.93029404,14.42857313,15.36920881,15.84075713,15.96176839,16.35217166,14.82518148,15.80988181
150,16,14.77121067,14.03738689,14.0437057,14.1528523,14.12225199,13.97024465,14.19197178,14.04760814,14.00895524,14.42832851,14.17745159
150,16,12.95004582,13.13083005,13.35771847,13.52576613,13.85904288,14.33407402,14.1156745,14.52979732,15.18510604,15.68335462,14.06714098
150,18,13.00656295,13.91381145,14.39846492,13.03703475,12.85158777,13.03939104,12.91453266,13.08702326,13.16546774,13.18701673,13.26008933
152,13,10.80500579,10.53149796,10.51873755,10.80650449,10.55774117,10.4777596,10.63212681,10.55916238,10.38755155,10.64784336,10.59239306
153,13,13.14224219,13.18555355,13.24580956,13.20074439,13.14103889,13.34972668,13.12928772,13.22660971,13.06136966,13.17836213,13.18607445
153,17,15.37909794,15.46135139,15.85895324,15.37957883,15.49366403,15.27232742,15.05422425,15.63303876,15.98541927,16.35979652,15.58774517
154,12,9.725269794,9.655553102,9.919999361,9.636535645,9.606954098,9.599056005,9.619200468,9.538876534,9.536692858,9.595790863,9.643392873
154,15,11.27443099,11.43693781,11.35248566,11.35586333,11.19833517,11.22294474,11.30976319,11.25252223,11.23810577,11.35213542,11.29935243
154,18,12.19257498,12.13632059,12.11750627,11.97724462,12.28900433,11.84952402,12.10208511,12.00730371,12.14793658,12.10154724,12.09210474
155,16,13.8408947,13.66889906,14.23310971,13.94022584,13.83358908,13.92565966,13.89239955,14.06994915,13.77607298,13.84871674,13.90295165
155,17,16.8518157,16.4940002,17.59775805,17.09653687,16.37580252,16.89776254,17.57094812,16.50574923,16.73213458,16.34660339,16.84691112
155,18,19.06035757,18.72132564,19.54036927,18.85936427,19.01348209,18.96346164,18.76008987,19.38070083,19.11722803,18.98130345,19.03976827
156,12,11.24235272,11.25909591,11.12406349,11.19568563,10.94321871,11.07538819,11.58893728,11.0515039,11.20499325,10.89091563,11.15761547
156,15,12.83063912,12.76539445,12.78210711,12.71788239,12.61963558,12.82507372,12.59073091,13.72724462,13.64267707,12.75269842,12.92540834
156,15,11.86598587,12.05632949,11.9132998,12.0908165,12.11921,12.00496125,12.03685093,11.90031123,12.13332939,12.56818628,12.06892807
156,17,15.85829377,15.9231348,16.03496575,15.92146802,15.8601501,16.07099891,15.87108207,15.80059624,15.7810421,16.03116751,15.91528993
156,17,14.28787994,14.36877966,14.03738594,13.92922592,14.14531517,13.99156332,13.98629856,14.08873892,13.97859716,14.10172319,14.09155078
157,15,12.825845,12.62950492,13.10028625,12.84839368,13.04000878,12.96328831,12.83292294,12.63252211,12.63101244,12.81913304,12.83229175
158,16,10.86595416,11.49076867,11.16129494,10.22747684,10.59810305,10.51834559,10.44095111,10.52295327,10.50178003,10.62964392,10.69572716
160,16,13.42098308,13.6147182,13.44755101,13.69475055,13.35098028,13.28809237,13.27321649,13.46156287,14.50975108,14.31599927,13.63776052
161,14,11.61216593,11.75150466,11.73531413,11.52736354,11.62406278,11.8355999,11.66691971,11.51299763,11.59008956,11.65875769,11.65147755
161,16,17.43263006,17.37641191,17.15236759,17.20727944,17.25875378,16.97332978,16.70459986,17.08489728,16.94243121,17.18055558,17.13132565
162,13,10.7507236,10.25606489,10.14674473,10.17412329,10.11430454,10.50577331,10.61983871,10.70860505,10.1977787,10.11313748,10.35870943
163,16,14.37374496,14.48261046,13.89143682,13.93524361,13.85582089,13.94613004,14.10788512,14.30613136,14.12535834,14.04434061,14.10687022
164,15,13.08197451,13.30638814,13.08173966,12.88658214,12.83508801,13.07404542,13.17036366,13.14507723,13.01792526,12.92383575,13.05230198
164,15,16.56209683,16.24592304,16.98483825,16.43705559,16.05207419,16.0711832,16.46558714,14.64489055,14.35152531,14.36727905,15.81824532
165,16,19.46996403,20.3386631,19.18189406,19.45346355,18.54958248,19.13573527,19.31409025,18.96283054,18.73935866,18.99516273,19.21407447
165,17,24.26577711,24.76254129,23.53766012,23.97685623,25.46560431,22.93040514,22.82226157,22.78918958,23.46936584,23.76206064,23.77817218
166,15,12.64075828,12.725209,12.90693545,13.01004696,13.0610888,13.10099816,13.01839685,13.56730318,15.2233355,12.84351277,13.2097585
166,17,16.75987291,16.5690732,16.37163162,16.57194138,16.55696249,16.21106553,16.23040628,16.2891407,16.22956491,16.17447114,16.39641302
167,14,11.18599272,10.89601541,11.52987862,11.31589627,11.44402552,11.51565838,11.05290794,11.69483566,11.42102695,11.20152307,11.32577605
167,17,13.94396877,13.64632797,13.66497731,13.82707834,13.98944235,13.61095691,13.95157886,13.90517926,13.85967159,14.31053615,13.87097175
169,19,15.47530389,15.5541625,15.303267,15.36455369,15.08784914,15.09506226,15.62167859,15.6349144,15.5293839,15.29691815,15.39630935
172,16,15.44920564,15.48799753,15.30706763,15.30531478,15.50744462,15.54222775,15.4778111,15.8201797,15.36409688,15.48035908,15.47417047
173,19,13.36436987,13.97313499,13.74648166,13.83652544,13.98438978,13.49507165,13.53009319,13.61360836,13.60112906,13.84768033,13.69924843
178,17,15.31499457,14.67013335,14.5091958,14.94402409,14.76950979,14.90666389,14.52972102,14.97810173,14.73491096,14.61925888,14.79765141
179,18,20.48113751,20.14588642,20.32109332,20.57304525,20.11072707,20.20177293,20.1913569,20.19961548,20.3001852,19.9879458,20.25127659
179,19,18.15234971,17.93084812,18.16359711,17.91444635,18.43008423,18.08998847,18.55714059,18.6978364,19.61573195,17.96987295,18.35218959
180,19,18.57745576,18.31122375,18.28965616,18.40119028,18.26070881,18.17857885,19.39876962,19.22427297,18.59816647,18.14968276,18.53897054
181,17,19.96358824,20.05006218,19.84467387,19.67567062,19.44495583,19.64876771,19.81787658,19.60375547,19.62406135,20.95240164,19.86258135
181,18,13.95437407,14.09378624,14.13266945,13.87402606,14.25738335,13.95109725,14.16635728,14.25811815,14.48967171,14.33193517,14.15094187
181,18,16.97409678,16.86655021,16.83329654,16.70583749,16.50477719,16.64904475,16.64614129,16.53945041,16.84775615,16.64266706,16.72096179
182,17,14.46358681,14.67604589,14.51051903,14.56538534,14.70316339,14.49931192,14.57529283,14.37045431,14.57408237,14.53919816,14.54770401
183,18,25.35545254,25.45146894,25.14810514,24.91793275,25.32031131,25.24985623,26.73252749,25.08374262,25.10522771,24.98186946,25.33464942
184,18,14.44529867,14.08292413,14.37167001,14.65295887,14.44081163,14.5391531,14.43039155,14.36629844,14.25647354,14.29943585,14.38854158
187,17,21.67616415,20.51101136,20.61760521,20.26529765,20.28270936,20.15776443,20.69425344,20.22816348,20.3398428,20.46958542,20.52423973
188,15,13.47122383,13.42275119,13.62100339,13.5510211,13.33785725,13.3492341,13.51466417,13.24275661,13.62477946,13.29385424,13.44291453
188,17,15.33179092,15.43059802,15.38511848,15.37838769,15.50748134,15.41579127,15.51036716,15.49250555,15.2069149,15.25771189,15.39166672
188,19,19.93062305,19.82375669,19.39602375,19.97437167,20.12428355,19.73084855,19.95847917,19.67782068,19.97244406,19.49216056,19.80808117
189,19,16.10036707,16.46085024,16.25090432,16.11631083,15.96110392,16.25712347,16.26501775,15.99262786,16.28885508,16.24699497,16.19401555
190,19,22.01787329,21.98064899,22.16547132,21.81136656,21.7647438,21.70190263,22.22722507,23.06497979,23.63107181,22.57785964,22.29431429
191,18,19.96479511,19.75486732,19.80690384,19.66723895,19.89543724,19.95113993,19.53743958,19.60087943,19.58087754,20.05269074,19.78122697
193,19,25.16900468,25.13097763,24.99824786,25.42287159,25.32091379,24.90573621,25.43147945,25.26629066,25.04109907,25.3623569,25.20489779
194,18,16.37059116,15.96648979,16.46001196,16.25337267,16.05975413,16.37253237,16.29283524,16.61029863,16.18582535,16.14574814,16.27174594
200,19,23.68579292,23.72003627,23.70134211,23.64290094,23.60482502,24.05108976,23.75852299,23.73235583,23.88074207,24.00348759,23.77810955
205,15,21.35457778,21.66991687,21.46047831,21.50739121,21.60981083,21.60493469,21.86834669,21.21627736,21.52126694,21.88086915,21.56938698
205,16,15.26261187,15.3987987,15.56790328,15.66380572,15.30388498,15.11474848,15.40884042,15.15082049,15.65319538,15.4036386,15.39282479
205,18,26.92949748,27.11014342,27.1130178,27.00651002,26.81750488,26.73928213,26.87466741,27.01405835,26.8372407,26.87115002,26.93130722
205,19,19.84655523,19.54269266,19.49347186,19.64012623,19.39896631,19.88717771,19.68222594,19.85696936,19.51570296,19.73915362,19.66030419
208,18,18.732651,18.86253476,18.49604893,18.3915906,18.67198849,18.73517179,18.92345619,18.83981323,18.59808326,18.80481791,18.70561562
210,17,35.27566934,35.47362566,35.30566001,35.48566651,35.26279879,35.78929687,38.630481,35.4112854,36.54358053,35.03592467,35.82139888
210,19,16.90796876,16.59568906,17.09841681,16.85839343,17.08944535,17.01533246,17.17908406,17.17250371,17.00299525,16.77900529,16.96988342
213,19,23.46849895,23.88082719,23.21926355,23.50839901,23.17625737,23.12022638,23.45309091,23.41052866,23.42928171,23.35285187,23.40192256
246,19,22.21168566,22.40158844,22.3544538,22.32777357,22.5689342,22.27509952,22.32812357,22.22802877,22.34835076,22.31762195,22.33616602
