transitions,roles,build_time,valid_run,valid_run_time,valid_query,name
86,7,4.718533039,True,0.473977089,E<> trueGlobalLog[0].eventID == R22642_e_8_ID and trueGlobalLog[1].eventID == R22640_e_7_ID and trueGlobalLog[2].eventID == R22641_e_7_ID and trueGlobalLog[3].eventID == R22638_e_6_ID and trueGlobalLog[4].eventID == R22637_e_4_ID and trueGlobalLog[5].eventID == R22642_e_13_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\220_max_20_roles_max_20_commands\220_max_20_roles_max_20_commands.json
88,9,4.971436024,True,0.612556219,E<> trueGlobalLog[0].eventID == R28523_e_1_ID and trueGlobalLog[1].eventID == R28521_e_0_ID and trueGlobalLog[2].eventID == R28518_e_12_ID and trueGlobalLog[3].eventID == R28523_e_0_ID and trueGlobalLog[4].eventID == R28524_e_0_ID and trueGlobalLog[5].eventID == R28518_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\282_max_20_roles_max_20_commands\282_max_20_roles_max_20_commands.json
89,19,12.43205166,True,2.191363335,E<> trueGlobalLog[0].eventID == R2774_e_0_ID and trueGlobalLog[1].eventID == R2768_e_5_ID and trueGlobalLog[2].eventID == R2775_e_0_ID and trueGlobalLog[3].eventID == R2759_e_0_ID and trueGlobalLog[4].eventID == R2762_e_0_ID and trueGlobalLog[5].eventID == R2768_e_1_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_10_commands\49_max_20_roles_max_10_commands\49_max_20_roles_max_10_commands.json
89,11,7.218682051,True,0.855888367,E<> trueGlobalLog[0].eventID == R11365_e_2_ID and trueGlobalLog[1].eventID == R11360_e_5_ID and trueGlobalLog[2].eventID == R11360_e_7_ID and trueGlobalLog[3].eventID == R11362_e_7_ID and trueGlobalLog[4].eventID == R11364_e_0_ID and trueGlobalLog[5].eventID == R11356_e_8_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\109_max_20_roles_max_20_commands\109_max_20_roles_max_20_commands.json
89,9,5.607285976,True,0.787749767,E<> trueGlobalLog[0].eventID == R12142_e_10_ID and trueGlobalLog[1].eventID == R12142_e_12_ID and trueGlobalLog[2].eventID == R12142_e_0_ID and trueGlobalLog[3].eventID == R12144_e_12_ID and trueGlobalLog[4].eventID == R12147_e_3_ID and trueGlobalLog[5].eventID == R12146_e_8_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\118_max_20_roles_max_20_commands\118_max_20_roles_max_20_commands.json
89,8,5.15636754,True,0.539145947,E<> trueGlobalLog[0].eventID == R656_e_11_ID and trueGlobalLog[1].eventID == R661_e_0_ID and trueGlobalLog[2].eventID == R656_e_4_ID and trueGlobalLog[3].eventID == R661_e_10_ID and trueGlobalLog[4].eventID == R660_e_2_ID and trueGlobalLog[5].eventID == R660_e_9_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\6_max_20_roles_max_20_commands\6_max_20_roles_max_20_commands.json
91,17,11.1920855,True,1.528535604,E<> trueGlobalLog[0].eventID == R3615_e_0_ID and trueGlobalLog[1].eventID == R3605_e_0_ID and trueGlobalLog[2].eventID == R3610_e_6_ID and trueGlobalLog[3].eventID == R3615_e_3_ID and trueGlobalLog[4].eventID == R3611_e_1_ID and trueGlobalLog[5].eventID == R3618_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_10_commands\64_max_20_roles_max_10_commands\64_max_20_roles_max_10_commands.json
91,9,5.826285601,True,0.522850513,E<> trueGlobalLog[0].eventID == R10973_e_13_ID and trueGlobalLog[1].eventID == R10975_e_0_ID and trueGlobalLog[2].eventID == R10980_e_0_ID and trueGlobalLog[3].eventID == R10978_e_0_ID and trueGlobalLog[4].eventID == R10981_e_6_ID and trueGlobalLog[5].eventID == R10976_e_17_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\105_max_20_roles_max_20_commands\105_max_20_roles_max_20_commands.json
91,10,6.268492699,True,0.919739008,E<> trueGlobalLog[0].eventID == R15836_e_1_ID and trueGlobalLog[1].eventID == R15841_e_13_ID and trueGlobalLog[2].eventID == R15841_e_8_ID and trueGlobalLog[3].eventID == R15839_e_5_ID and trueGlobalLog[4].eventID == R15841_e_14_ID and trueGlobalLog[5].eventID == R15834_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\159_max_20_roles_max_20_commands\159_max_20_roles_max_20_commands.json
91,10,6.517825365,True,0.642585993,E<> trueGlobalLog[0].eventID == R7102_e_0_ID and trueGlobalLog[1].eventID == R7106_e_0_ID and trueGlobalLog[2].eventID == R7103_e_5_ID and trueGlobalLog[3].eventID == R7102_e_2_ID and trueGlobalLog[4].eventID == R7104_e_7_ID and trueGlobalLog[5].eventID == R7098_e_3_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\70_max_20_roles_max_20_commands\70_max_20_roles_max_20_commands.json
92,18,13.17532682,True,2.557624102,E<> trueGlobalLog[0].eventID == R2258_e_3_ID and trueGlobalLog[1].eventID == R2254_e_1_ID and trueGlobalLog[2].eventID == R2254_e_4_ID and trueGlobalLog[3].eventID == R2259_e_2_ID and trueGlobalLog[4].eventID == R2258_e_1_ID and trueGlobalLog[5].eventID == R2263_e_7_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_10_commands\38_max_20_roles_max_10_commands\38_max_20_roles_max_10_commands.json
92,11,6.157147169,True,0.721270084,E<> trueGlobalLog[0].eventID == R13352_e_8_ID and trueGlobalLog[1].eventID == R13352_e_4_ID and trueGlobalLog[2].eventID == R13356_e_3_ID and trueGlobalLog[3].eventID == R13349_e_12_ID and trueGlobalLog[4].eventID == R13352_e_5_ID and trueGlobalLog[5].eventID == R13356_e_10_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\128_max_20_roles_max_20_commands\128_max_20_roles_max_20_commands.json
92,8,5.393146515,True,0.516184568,E<> trueGlobalLog[0].eventID == R18817_e_7_ID and trueGlobalLog[1].eventID == R18821_e_1_ID and trueGlobalLog[2].eventID == R18815_e_14_ID and trueGlobalLog[3].eventID == R18816_e_1_ID and trueGlobalLog[4].eventID == R18814_e_9_ID and trueGlobalLog[5].eventID == R18818_e_10_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\188_max_20_roles_max_20_commands\188_max_20_roles_max_20_commands.json
92,8,5.415033102,True,0.451753139,E<> trueGlobalLog[0].eventID == R25742_e_7_ID and trueGlobalLog[1].eventID == R25745_e_8_ID and trueGlobalLog[2].eventID == R25739_e_12_ID and trueGlobalLog[3].eventID == R25743_e_5_ID and trueGlobalLog[4].eventID == R25744_e_0_ID and trueGlobalLog[5].eventID == R25743_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\254_max_20_roles_max_20_commands\254_max_20_roles_max_20_commands.json
93,6,4.436467648,True,0.33540678,E<> trueGlobalLog[0].eventID == R15425_e_2_ID and trueGlobalLog[1].eventID == R15425_e_7_ID and trueGlobalLog[2].eventID == R15427_e_10_ID and trueGlobalLog[3].eventID == R15425_e_10_ID and trueGlobalLog[4].eventID == R15427_e_9_ID and trueGlobalLog[5].eventID == R15426_e_8_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\154_max_20_roles_max_20_commands\154_max_20_roles_max_20_commands.json
93,11,6.928184509,True,0.835563183,E<> trueGlobalLog[0].eventID == R9914_e_3_ID and trueGlobalLog[1].eventID == R9905_e_6_ID and trueGlobalLog[2].eventID == R9911_e_5_ID and trueGlobalLog[3].eventID == R9905_e_2_ID and trueGlobalLog[4].eventID == R9909_e_2_ID and trueGlobalLog[5].eventID == R9913_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\95_max_20_roles_max_20_commands\95_max_20_roles_max_20_commands.json
95,19,12.54836488,True,1.733678341,E<> trueGlobalLog[0].eventID == R4433_e_2_ID and trueGlobalLog[1].eventID == R4442_e_0_ID and trueGlobalLog[2].eventID == R4436_e_6_ID and trueGlobalLog[3].eventID == R4438_e_1_ID and trueGlobalLog[4].eventID == R4437_e_0_ID and trueGlobalLog[5].eventID == R4446_e_2_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_10_commands\76_max_20_roles_max_10_commands\76_max_20_roles_max_10_commands.json
96,18,13.01864982,True,1.924803019,E<> trueGlobalLog[0].eventID == R897_e_1_ID and trueGlobalLog[1].eventID == R894_e_0_ID and trueGlobalLog[2].eventID == R884_e_8_ID and trueGlobalLog[3].eventID == R897_e_0_ID and trueGlobalLog[4].eventID == R886_e_5_ID and trueGlobalLog[5].eventID == R882_e_1_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_10_commands\15_max_20_roles_max_10_commands\15_max_20_roles_max_10_commands.json
96,9,5.359506607,True,0.700803518,E<> trueGlobalLog[0].eventID == R14946_e_0_ID and trueGlobalLog[1].eventID == R14940_e_11_ID and trueGlobalLog[2].eventID == R14939_e_4_ID and trueGlobalLog[3].eventID == R14940_e_8_ID and trueGlobalLog[4].eventID == R14939_e_5_ID and trueGlobalLog[5].eventID == R14946_e_14_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\147_max_20_roles_max_20_commands\147_max_20_roles_max_20_commands.json
96,10,6.762031555,True,0.911527157,E<> trueGlobalLog[0].eventID == R25954_e_10_ID and trueGlobalLog[1].eventID == R25958_e_2_ID and trueGlobalLog[2].eventID == R25960_e_13_ID and trueGlobalLog[3].eventID == R25960_e_11_ID and trueGlobalLog[4].eventID == R25957_e_4_ID and trueGlobalLog[5].eventID == R25953_e_3_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\257_max_20_roles_max_20_commands\257_max_20_roles_max_20_commands.json
97,10,6.76246357,True,0.758483648,E<> trueGlobalLog[0].eventID == R24010_e_1_ID and trueGlobalLog[1].eventID == R24004_e_3_ID and trueGlobalLog[2].eventID == R24004_e_15_ID and trueGlobalLog[3].eventID == R24004_e_1_ID and trueGlobalLog[4].eventID == R24003_e_11_ID and trueGlobalLog[5].eventID == R24002_e_8_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\235_max_20_roles_max_20_commands\235_max_20_roles_max_20_commands.json
98,9,6.127511501,True,0.609689713,E<> trueGlobalLog[0].eventID == R4797_e_9_ID and trueGlobalLog[1].eventID == R4800_e_0_ID and trueGlobalLog[2].eventID == R4802_e_10_ID and trueGlobalLog[3].eventID == R4797_e_10_ID and trueGlobalLog[4].eventID == R4801_e_3_ID and trueGlobalLog[5].eventID == R4798_e_6_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\47_max_20_roles_max_20_commands\47_max_20_roles_max_20_commands.json
99,12,6.964872837,True,0.953615427,E<> trueGlobalLog[0].eventID == R23493_e_7_ID and trueGlobalLog[1].eventID == R23501_e_0_ID and trueGlobalLog[2].eventID == R23491_e_8_ID and trueGlobalLog[3].eventID == R23499_e_12_ID and trueGlobalLog[4].eventID == R23491_e_14_ID and trueGlobalLog[5].eventID == R23491_e_18_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\230_max_20_roles_max_20_commands\230_max_20_roles_max_20_commands.json
100,11,6.888139963,True,0.752520323,E<> trueGlobalLog[0].eventID == R20331_e_8_ID and trueGlobalLog[1].eventID == R20333_e_6_ID and trueGlobalLog[2].eventID == R20340_e_10_ID and trueGlobalLog[3].eventID == R20332_e_7_ID and trueGlobalLog[4].eventID == R20336_e_1_ID and trueGlobalLog[5].eventID == R20333_e_3_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\200_max_20_roles_max_20_commands\200_max_20_roles_max_20_commands.json
101,17,12.56257725,True,1.73116374,E<> trueGlobalLog[0].eventID == R2049_e_2_ID and trueGlobalLog[1].eventID == R2053_e_6_ID and trueGlobalLog[2].eventID == R2050_e_3_ID and trueGlobalLog[3].eventID == R2064_e_4_ID and trueGlobalLog[4].eventID == R2052_e_4_ID and trueGlobalLog[5].eventID == R2056_e_7_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_10_commands\35_max_20_roles_max_10_commands\35_max_20_roles_max_10_commands.json
101,9,5.890126228,True,0.742609501,E<> trueGlobalLog[0].eventID == R14619_e_9_ID and trueGlobalLog[1].eventID == R14617_e_2_ID and trueGlobalLog[2].eventID == R14612_e_3_ID and trueGlobalLog[3].eventID == R14617_e_6_ID and trueGlobalLog[4].eventID == R14616_e_6_ID and trueGlobalLog[5].eventID == R14616_e_10_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\142_max_20_roles_max_20_commands\142_max_20_roles_max_20_commands.json
102,17,11.19514656,True,1.727295876,E<> trueGlobalLog[0].eventID == R3807_e_5_ID and trueGlobalLog[1].eventID == R3814_e_0_ID and trueGlobalLog[2].eventID == R3808_e_1_ID and trueGlobalLog[3].eventID == R3811_e_7_ID and trueGlobalLog[4].eventID == R3807_e_2_ID and trueGlobalLog[5].eventID == R3819_e_3_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_10_commands\66_max_20_roles_max_10_commands\66_max_20_roles_max_10_commands.json
102,10,6.636025906,True,0.848089218,E<> trueGlobalLog[0].eventID == R14221_e_12_ID and trueGlobalLog[1].eventID == R14219_e_7_ID and trueGlobalLog[2].eventID == R14216_e_9_ID and trueGlobalLog[3].eventID == R14216_e_3_ID and trueGlobalLog[4].eventID == R14221_e_0_ID and trueGlobalLog[5].eventID == R14217_e_1_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\139_max_20_roles_max_20_commands\139_max_20_roles_max_20_commands.json
102,12,8.244499207,True,1.050070763,E<> trueGlobalLog[0].eventID == R28297_e_8_ID and trueGlobalLog[1].eventID == R28297_e_3_ID and trueGlobalLog[2].eventID == R28291_e_2_ID and trueGlobalLog[3].eventID == R28295_e_12_ID and trueGlobalLog[4].eventID == R28293_e_1_ID and trueGlobalLog[5].eventID == R28301_e_2_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\280_max_20_roles_max_20_commands\280_max_20_roles_max_20_commands.json
102,12,7.751097202,True,1.00062871,E<> trueGlobalLog[0].eventID == R791_e_1_ID and trueGlobalLog[1].eventID == R794_e_10_ID and trueGlobalLog[2].eventID == R788_e_3_ID and trueGlobalLog[3].eventID == R790_e_1_ID and trueGlobalLog[4].eventID == R784_e_8_ID and trueGlobalLog[5].eventID == R790_e_7_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\8_max_20_roles_max_20_commands\8_max_20_roles_max_20_commands.json
103,10,5.839600325,True,0.814694643,E<> trueGlobalLog[0].eventID == R23893_e_8_ID and trueGlobalLog[1].eventID == R23899_e_7_ID and trueGlobalLog[2].eventID == R23893_e_9_ID and trueGlobalLog[3].eventID == R23893_e_5_ID and trueGlobalLog[4].eventID == R23893_e_15_ID and trueGlobalLog[5].eventID == R23902_e_12_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\234_max_20_roles_max_20_commands\234_max_20_roles_max_20_commands.json
103,12,7.22493434,True,0.940625668,E<> trueGlobalLog[0].eventID == R26548_e_1_ID and trueGlobalLog[1].eventID == R26548_e_4_ID and trueGlobalLog[2].eventID == R26545_e_8_ID and trueGlobalLog[3].eventID == R26548_e_2_ID and trueGlobalLog[4].eventID == R26555_e_3_ID and trueGlobalLog[5].eventID == R26552_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\262_max_20_roles_max_20_commands\262_max_20_roles_max_20_commands.json
103,13,9.218359232,True,0.904902458,E<> trueGlobalLog[0].eventID == R10310_e_6_ID and trueGlobalLog[1].eventID == R10310_e_2_ID and trueGlobalLog[2].eventID == R10311_e_9_ID and trueGlobalLog[3].eventID == R10311_e_3_ID and trueGlobalLog[4].eventID == R10303_e_6_ID and trueGlobalLog[5].eventID == R10303_e_10_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\99_max_20_roles_max_20_commands\99_max_20_roles_max_20_commands.json
104,15,9.317556143,True,1.335170984,E<> trueGlobalLog[0].eventID == R17248_e_8_ID and trueGlobalLog[1].eventID == R17247_e_5_ID and trueGlobalLog[2].eventID == R17241_e_4_ID and trueGlobalLog[3].eventID == R17252_e_3_ID and trueGlobalLog[4].eventID == R17246_e_0_ID and trueGlobalLog[5].eventID == R17242_e_9_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\175_max_20_roles_max_20_commands\175_max_20_roles_max_20_commands.json
106,13,8.060894012,True,1.070237398,E<> trueGlobalLog[0].eventID == R14782_e_2_ID and trueGlobalLog[1].eventID == R14780_e_5_ID and trueGlobalLog[2].eventID == R14784_e_10_ID and trueGlobalLog[3].eventID == R14779_e_0_ID and trueGlobalLog[4].eventID == R14773_e_16_ID and trueGlobalLog[5].eventID == R14780_e_6_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\144_max_20_roles_max_20_commands\144_max_20_roles_max_20_commands.json
107,12,8.623906374,True,0.930940866,E<> trueGlobalLog[0].eventID == R11_e_1_ID and trueGlobalLog[1].eventID == R9_e_5_ID and trueGlobalLog[2].eventID == R1_e_7_ID and trueGlobalLog[3].eventID == R4_e_12_ID and trueGlobalLog[4].eventID == R10_e_6_ID and trueGlobalLog[5].eventID == R4_e_3_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\0_max_20_roles_max_20_commands\0_max_20_roles_max_20_commands.json
107,10,6.127340078,True,0.756154299,E<> trueGlobalLog[0].eventID == R14049_e_0_ID and trueGlobalLog[1].eventID == R14054_e_8_ID and trueGlobalLog[2].eventID == R14050_e_9_ID and trueGlobalLog[3].eventID == R14053_e_5_ID and trueGlobalLog[4].eventID == R14056_e_5_ID and trueGlobalLog[5].eventID == R14055_e_5_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\136_max_20_roles_max_20_commands\136_max_20_roles_max_20_commands.json
108,13,8.332746744,True,1.048539639,E<> trueGlobalLog[0].eventID == R9305_e_2_ID and trueGlobalLog[1].eventID == R9310_e_9_ID and trueGlobalLog[2].eventID == R9302_e_2_ID and trueGlobalLog[3].eventID == R9303_e_5_ID and trueGlobalLog[4].eventID == R9310_e_0_ID and trueGlobalLog[5].eventID == R9302_e_1_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\88_max_20_roles_max_20_commands\88_max_20_roles_max_20_commands.json
110,15,9.238369942,True,1.37765789,E<> trueGlobalLog[0].eventID == R28618_e_2_ID and trueGlobalLog[1].eventID == R28613_e_2_ID and trueGlobalLog[2].eventID == R28617_e_6_ID and trueGlobalLog[3].eventID == R28626_e_5_ID and trueGlobalLog[4].eventID == R28618_e_14_ID and trueGlobalLog[5].eventID == R28625_e_2_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\283_max_20_roles_max_20_commands\283_max_20_roles_max_20_commands.json
110,13,8.00577569,True,0.862239838,E<> trueGlobalLog[0].eventID == R4938_e_6_ID and trueGlobalLog[1].eventID == R4931_e_2_ID and trueGlobalLog[2].eventID == R4940_e_1_ID and trueGlobalLog[3].eventID == R4932_e_4_ID and trueGlobalLog[4].eventID == R4939_e_1_ID and trueGlobalLog[5].eventID == R4935_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\49_max_20_roles_max_20_commands\49_max_20_roles_max_20_commands.json
111,18,12.31574869,True,2.046995163,E<> trueGlobalLog[0].eventID == R2933_e_3_ID and trueGlobalLog[1].eventID == R2928_e_3_ID and trueGlobalLog[2].eventID == R2924_e_0_ID and trueGlobalLog[3].eventID == R2936_e_3_ID and trueGlobalLog[4].eventID == R2923_e_3_ID and trueGlobalLog[5].eventID == R2930_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_10_commands\51_max_20_roles_max_10_commands\51_max_20_roles_max_10_commands.json
111,19,13.83164358,True,2.117584229,E<> trueGlobalLog[0].eventID == R3057_e_8_ID and trueGlobalLog[1].eventID == R3070_e_0_ID and trueGlobalLog[2].eventID == R3055_e_4_ID and trueGlobalLog[3].eventID == R3057_e_5_ID and trueGlobalLog[4].eventID == R3070_e_6_ID and trueGlobalLog[5].eventID == R3069_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_10_commands\53_max_20_roles_max_10_commands\53_max_20_roles_max_10_commands.json
111,12,8.016973019,True,0.93912077,E<> trueGlobalLog[0].eventID == R2767_e_1_ID and trueGlobalLog[1].eventID == R2765_e_11_ID and trueGlobalLog[2].eventID == R2771_e_3_ID and trueGlobalLog[3].eventID == R2760_e_0_ID and trueGlobalLog[4].eventID == R2766_e_9_ID and trueGlobalLog[5].eventID == R2765_e_14_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\28_max_20_roles_max_20_commands\28_max_20_roles_max_20_commands.json
112,13,8.151952505,True,1.0174191,E<> trueGlobalLog[0].eventID == R16832_e_9_ID and trueGlobalLog[1].eventID == R16824_e_12_ID and trueGlobalLog[2].eventID == R16832_e_14_ID and trueGlobalLog[3].eventID == R16824_e_4_ID and trueGlobalLog[4].eventID == R16832_e_7_ID and trueGlobalLog[5].eventID == R16826_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\167_max_20_roles_max_20_commands\167_max_20_roles_max_20_commands.json
113,10,6.425066233,True,0.784899235,E<> trueGlobalLog[0].eventID == R16368_e_5_ID and trueGlobalLog[1].eventID == R16370_e_3_ID and trueGlobalLog[2].eventID == R16367_e_10_ID and trueGlobalLog[3].eventID == R16372_e_0_ID and trueGlobalLog[4].eventID == R16374_e_1_ID and trueGlobalLog[5].eventID == R16369_e_7_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\163_max_20_roles_max_20_commands\163_max_20_roles_max_20_commands.json
115,11,7.513473988,True,0.909530401,E<> trueGlobalLog[0].eventID == R11449_e_9_ID and trueGlobalLog[1].eventID == R11450_e_0_ID and trueGlobalLog[2].eventID == R11448_e_0_ID and trueGlobalLog[3].eventID == R11449_e_6_ID and trueGlobalLog[4].eventID == R11454_e_1_ID and trueGlobalLog[5].eventID == R11457_e_2_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\110_max_20_roles_max_20_commands\110_max_20_roles_max_20_commands.json
115,9,6.146409512,True,0.656125546,E<> trueGlobalLog[0].eventID == R21236_e_9_ID and trueGlobalLog[1].eventID == R21239_e_9_ID and trueGlobalLog[2].eventID == R21236_e_5_ID and trueGlobalLog[3].eventID == R21237_e_3_ID and trueGlobalLog[4].eventID == R21239_e_14_ID and trueGlobalLog[5].eventID == R21242_e_11_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\207_max_20_roles_max_20_commands\207_max_20_roles_max_20_commands.json
115,11,7.486856461,True,0.790020943,E<> trueGlobalLog[0].eventID == R27236_e_5_ID and trueGlobalLog[1].eventID == R27234_e_13_ID and trueGlobalLog[2].eventID == R27233_e_8_ID and trueGlobalLog[3].eventID == R27233_e_4_ID and trueGlobalLog[4].eventID == R27243_e_10_ID and trueGlobalLog[5].eventID == R27239_e_2_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\270_max_20_roles_max_20_commands\270_max_20_roles_max_20_commands.json
